No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
52,8,"プール掃除澤村大地ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
53,7,"文化祭澤村大地ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
53,8,"文化祭澤村大地ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
54,7,"RPG澤村大地ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
54,8,"RPG澤村大地ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
55,7,"新年2澤村大地ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
55,8,"新年2澤村大地ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
56,7,"Xmas3澤村大地ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
56,8,"Xmas3澤村大地ICONIC","レシーブ","ラインアウト","銅",29,0,0,0,"","","",""
73,2,"ユニフォーム木下久志ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
74,2,"妖木下久志ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
77,2,"格ゲー谷地仁花ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","","",""
101,7,"ユニフォーム夜久衛輔ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
102,7,"1周年夜久衛輔ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
103,7,"花火夜久衛輔ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
104,7,"2周年夜久衛輔ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
105,7,"水着2夜久衛輔ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
106,7,"Xmas3夜久衛輔ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
114,2,"和装体験山本猛虎ICONIC","レシーブ","スーパー","銅",27,0,0,0,"","","",""
114,7,"和装体験山本猛虎ICONIC","レシーブ","ラインアウト","銅",27,0,0,0,"","","",""
115,7,"ユニフォーム芝山優生ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
116,7,"焼き芋芝山優生ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
121,2,"ユニフォーム青根高伸ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
122,2,"制服青根高伸ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
123,2,"プール掃除青根高伸ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
124,2,"キャンプ青根高伸ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
125,2,"甲冑青根高伸ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
126,2,"Xmas3青根高伸ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
127,2,"ユニフォーム二口堅治ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
128,2,"制服二口堅治ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
129,2,"プール掃除二口堅治ICONIC","レシーブ","スーパー","銅",27,0,0,0,"","","",""
129,7,"プール掃除二口堅治ICONIC","レシーブ","ラインアウト","銅",26,0,0,0,"","","",""
130,2,"路地裏二口堅治ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
132,2,"2周年二口堅治ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
133,2,"アート2二口堅治ICONIC","レシーブ","スーパー","銅",26,0,0,0,"","","",""
134,7,"Xmas3二口堅治ICONIC","レシーブ","ラインアウト","銅",27,0,0,0,"","","",""
135,2,"ユニフォーム黄金川貫至ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
136,2,"制服黄金川貫至ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
137,2,"職業体験黄金川貫至ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
138,2,"スパイ黄金川貫至ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
139,2,"焼き芋黄金川貫至ICONIC","レシーブ","スーパー","銅",24,0,0,0,"","","",""
144,7,"職業体験2作並浩輔ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
146,2,"ユニフォーム茂庭要ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
181,7,"ユニフォーム渡親治ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
208,7,"ユニフォーム横手駿ICONIC","レシーブ","ラインアウト","銅",31,0,0,0,"","","",""
232,7,"ユニフォーム土湯新ICONIC","レシーブ","ラインアウト","銅",34,0,0,0,"","","",""
282,7,"ユニフォーム山形隼人ICONIC","レシーブ","ラインアウト","銅",34,0,0,0,"","","",""
287,2,"ユニフォーム七沢健吾ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
298,7,"文化祭宮侑ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
299,7,"RPG宮侑ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
302,7,"サバゲ2宮侑ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
330,7,"ユニフォーム赤木路成ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
347,7,"梅雨木葉秋紀ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
352,7,"ユニフォーム小見春樹ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
353,7,"路地裏2小見春樹ICONIC","レシーブ","ラインアウト","銅",32,0,0,0,"","","",""
370,7,"ユニフォーム貝掛亮文ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
379,2,"ユニフォーム昼神幸郎ICONIC","レシーブ","スーパー","銅",27,0,0,0,"","","",""
380,2,"Xmas昼神幸郎ICONIC","レシーブ","スーパー","銅",27,0,0,0,"","","",""
387,7,"ユニフォーム小森元也ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
388,7,"キャンプ小森元也ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
389,7,"ハロウィン小森元也ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
403,7,"ユニフォーム赤間颯ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
405,2,"ユニフォーム和倉久彦ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
408,7,"ユニフォーム輪島友和ICONIC","レシーブ","ラインアウト","銅",33,0,0,0,"","","",""
409,2,"ユニフォーム深谷謙朗ICONIC","レシーブ","アンダー","銅",31,0,0,0,"","","",""
6,2,"ジャージ日向翔陽ICONIC","レシーブ","スーパー","銀",31,0,0,0,"","","",""
8,2,"ハロウィン日向翔陽ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
38,2,"ユニフォーム西谷夕ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
39,2,"制服西谷夕ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
40,2,"Xmas西谷夕ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
41,2,"バーガー西谷夕ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
42,2,"文化祭2西谷夕ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
43,2,"2周年西谷夕ICONIC","レシーブ","スーパー","金",37,0,0,0,"","","",""
44,2,"ハロウィン西谷夕ICONIC","レシーブ","スーパー","金",37,0,0,0,"","","",""
51,2,"ユニフォーム澤村大地ICONIC","レシーブ","スーパー","金",39,0,0,0,"","","",""
52,2,"プール掃除澤村大地ICONIC","レシーブ","スーパー","金",39,0,0,0,"","","",""
53,2,"文化祭澤村大地ICONIC","レシーブ","スーパー","金",39,0,0,0,"","","",""
54,2,"RPG澤村大地ICONIC","レシーブ","スーパー","金",39,0,0,0,"","","",""
55,2,"新年2澤村大地ICONIC","レシーブ","スーパー","銀",36,0,0,0,"","","",""
56,2,"Xmas3澤村大地ICONIC","レシーブ","スーパー","金",39,0,0,0,"","","",""
69,2,"ユニフォーム縁下力ICONIC","レシーブ","スーパー","金",33,0,0,0,"","","",""
70,2,"探偵縁下力ICONIC","レシーブ","スーパー","金",33,0,0,0,"","","",""
71,2,"RPG縁下力ICONIC","レシーブ","スーパー","金",33,0,0,0,"","","",""
72,2,"花火縁下力ICONIC","レシーブ","スーパー","金",33,0,0,0,"","","",""
101,2,"ユニフォーム夜久衛輔ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
102,2,"1周年夜久衛輔ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
103,2,"花火夜久衛輔ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
104,2,"2周年夜久衛輔ICONIC","レシーブ","スーパー","金",42,0,0,0,"","","",""
105,2,"水着2夜久衛輔ICONIC","レシーブ","スーパー","金",42,0,0,0,"","","",""
106,2,"Xmas3夜久衛輔ICONIC","レシーブ","スーパー","金",43,0,0,0,"","","",""
113,2,"新年山本猛虎ICONIC","レシーブ","スーパー","銀",30,0,0,0,"","","",""
115,2,"ユニフォーム芝山優生ICONIC","レシーブ","スーパー","金",44,0,0,0,"","","",""
116,2,"焼き芋芝山優生ICONIC","レシーブ","スーパー","金",44,0,0,0,"","","",""
131,2,"甲冑二口堅治ICONIC","レシーブ","スーパー","金",33,0,0,0,"","","",""
134,2,"Xmas3二口堅治ICONIC","レシーブ","スーパー","金",34,0,0,0,"","","",""
144,2,"職業体験2作並浩輔ICONIC","レシーブ","スーパー","銀",38,0,0,0,"","","",""
181,2,"ユニフォーム渡親治ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
208,2,"ユニフォーム横手駿ICONIC","レシーブ","スーパー","銀",36,0,0,0,"","","",""
210,2,"ユニフォーム秋宮昇ICONIC","レシーブ","スーパー","銀",31,0,0,0,"","","",""
214,2,"ユニフォーム南田大志ICONIC","レシーブ","スーパー","金",39,0,0,0,"","","",""
232,2,"ユニフォーム土湯新ICONIC","レシーブ","スーパー","金",42,0,0,0,"","","",""
238,2,"ユニフォーム秋保和光ICONIC","レシーブ","スーパー","金",42,0,0,0,"","","",""
282,2,"ユニフォーム山形隼人ICONIC","レシーブ","スーパー","銀",39,0,0,0,"","","",""
297,2,"ユニフォーム宮侑ICONIC","レシーブ","スーパー","銀",34,0,0,0,"","","",""
298,2,"文化祭宮侑ICONIC","レシーブ","スーパー","銀",34,0,0,0,"","","",""
299,2,"RPG宮侑ICONIC","レシーブ","スーパー","金",37,0,0,0,"","","",""
300,2,"カンフー宮侑ICONIC","レシーブ","スーパー","銀",35,0,0,0,"","","",""
301,2,"新年2宮侑ICONIC","レシーブ","スーパー","銀",35,0,0,0,"","","",""
302,2,"サバゲ2宮侑ICONIC","レシーブ","スーパー","金",37,0,0,0,"","","",""
303,2,"制服宮侑ICONIC","レシーブ","スーパー","銀",35,0,0,0,"","","",""
304,2,"3周年宮侑ICONIC","レシーブ","スーパー","銀",36,0,0,0,"","","",""
330,2,"ユニフォーム赤木路成ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
330,8,"ユニフォーム赤木路成ICONIC","レシーブ","なし","桃",47,0,0,0,"","","",""
331,2,"Xmas2赤木路成ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
334,2,"ユニフォーム理石平介ICONIC","レシーブ","スーパー","金",31,0,0,0,"","","",""
347,2,"梅雨木葉秋紀ICONIC","レシーブ","スーパー","銀",35,0,0,0,"","","",""
352,2,"ユニフォーム小見春樹ICONIC","レシーブ","スーパー","銀",41,0,0,0,"","","",""
353,2,"路地裏2小見春樹ICONIC","レシーブ","スーパー","銀",41,0,0,0,"","","",""
366,2,"ユニフォーム姫川葵ICONIC","レシーブ","スーパー","金",32,0,0,0,"","","",""
367,2,"花火姫川葵ICONIC","レシーブ","スーパー","金",32,0,0,0,"","","",""
370,2,"ユニフォーム貝掛亮文ICONIC","レシーブ","スーパー","銀",38,0,0,0,"","","",""
381,2,"職業体験2昼神幸郎ICONIC","レシーブ","スーパー","銀",30,0,0,0,"","","",""
382,2,"寝正月昼神幸郎ICONIC","レシーブ","スーパー","銀",31,0,0,0,"","","",""
387,2,"ユニフォーム小森元也ICONIC","レシーブ","スーパー","銀",38,0,0,0,"","","",""
388,2,"キャンプ小森元也ICONIC","レシーブ","スーパー","銀",38,0,0,0,"","","",""
389,2,"ハロウィン小森元也ICONIC","レシーブ","スーパー","金",41,0,0,0,"","","",""
398,2,"ユニフォーム高千穂恵也ICONIC","レシーブ","スーパー","銀",29,0,0,0,"","","",""
403,2,"ユニフォーム赤間颯ICONIC","レシーブ","スーパー","銀",39,0,0,0,"","","",""
408,2,"ユニフォーム輪島友和ICONIC","レシーブ","スーパー","銀",40,0,0,0,"","","",""
4,3,"1周年日向翔陽ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
8,5,"ハロウィン日向翔陽ICONIC","レシーブ","アンダー","銀",34,0,0,0,"","","",""
16,3,"王冠影山飛雄ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
17,3,"ジャージ影山飛雄ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
18,3,"2周年影山飛雄ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
20,3,"文化祭3影山飛雄ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
38,5,"ユニフォーム西谷夕ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
39,5,"制服西谷夕ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
40,5,"Xmas西谷夕ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
41,5,"バーガー西谷夕ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
42,5,"文化祭2西谷夕ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
43,5,"2周年西谷夕ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
44,5,"ハロウィン西谷夕ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
48,3,"RPG田中龍之介ICONIC","レシーブ","アンダー","銀",27,0,0,0,"","","",""
50,3,"Xmas3田中龍之介ICONIC","レシーブ","アンダー","銀",27,0,0,0,"","","",""
51,5,"ユニフォーム澤村大地ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
52,5,"プール掃除澤村大地ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
53,5,"文化祭澤村大地ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
54,5,"RPG澤村大地ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
55,5,"新年2澤村大地ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
56,5,"Xmas3澤村大地ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
60,3,"梅雨菅原考支ICONIC","レシーブ","アンダー","銀",25,0,0,0,"","","",""
99,3,"文化祭2灰羽リエーフICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
101,5,"ユニフォーム夜久衛輔ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
102,5,"1周年夜久衛輔ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
103,5,"花火夜久衛輔ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
104,5,"2周年夜久衛輔ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
105,5,"水着2夜久衛輔ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
106,5,"Xmas3夜久衛輔ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
108,3,"バーガー福永招平ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
114,5,"和装体験山本猛虎ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
115,5,"ユニフォーム芝山優生ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
116,5,"焼き芋芝山優生ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
120,3,"ユニフォーム手白球彦ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
129,5,"プール掃除二口堅治ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
134,5,"Xmas3二口堅治ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
144,5,"職業体験2作並浩輔ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
149,3,"甲冑鎌先靖志ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
163,3,"サバゲ岩泉一ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
166,3,"夏祭り2岩泉一ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
170,3,"カンフー金田一勇太郎ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
181,5,"ユニフォーム渡親治ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
189,3,"妖花巻貴大ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
200,3,"文化祭2池尻隼人ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
201,3,"遊園地池尻隼人ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
208,5,"ユニフォーム横手駿ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
224,3,"妖照島游児ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
232,5,"ユニフォーム土湯新ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
248,3,"妖牛島若利ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
250,3,"Xmas3牛島若利ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
261,3,"制服五色工ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
264,3,"サバゲ2五色工ICONIC","レシーブ","アンダー","銀",33,0,0,0,"","","",""
267,3,"制服白布賢二郎ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
268,3,"バカンス白布賢二郎ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
269,3,"路地裏2白布賢二郎ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
271,3,"3周年白布賢二郎ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
275,3,"寝正月川西太一ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
278,3,"バカンス瀬見英太ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
280,3,"文化祭3瀬見英太ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
282,5,"ユニフォーム山形隼人ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
288,3,"ユニフォーム伊勢原裕次ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
293,3,"ユニフォーム児玉勝ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
299,5,"RPG宮侑ICONIC","レシーブ","アンダー","銀",34,0,0,0,"","","",""
302,5,"サバゲ2宮侑ICONIC","レシーブ","アンダー","銀",35,0,0,0,"","","",""
309,3,"夏祭り2宮治ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
311,3,"3周年宮治ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
314,3,"花火角名倫太郎ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
315,3,"路地裏2角名倫太郎ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
317,3,"制服角名倫太郎ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
328,3,"雪遊び尾白アランICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
329,3,"夏祭り2尾白アランICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
330,5,"ユニフォーム赤木路成ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
336,3,"Xmas2銀島結ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
340,3,"制服木兎光太郎ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
342,3,"2周年木兎光太郎ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
347,5,"梅雨木葉秋紀ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
350,3,"ユニフォーム猿杙大和ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
352,5,"ユニフォーム小見春樹ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
353,5,"路地裏2小見春樹ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
370,5,"ユニフォーム貝掛亮文ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
387,5,"ユニフォーム小森元也ICONIC","レシーブ","アンダー","金",38,0,0,0,"","","",""
388,5,"キャンプ小森元也ICONIC","レシーブ","アンダー","金",38,0,0,0,"","","",""
389,5,"ハロウィン小森元也ICONIC","レシーブ","アンダー","金",38,0,0,0,"","","",""
396,3,"バーガー潜尚保ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
400,3,"カンフー広尾倖児ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
403,5,"ユニフォーム赤間颯ICONIC","レシーブ","アンダー","金",37,0,0,0,"","","",""
408,5,"ユニフォーム輪島友和ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
6,4,"ジャージ日向翔陽ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
10,4,"格ゲー日向翔陽ICONIC","レシーブ","アンダー","銀",35,0,0,0,"","","",""
13,4,"夏祭り影山飛雄ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
21,4,"格ゲー影山飛雄ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
33,4,"水着山口忠ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
34,4,"雪遊び山口忠ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
35,4,"スパイ山口忠ICONIC","レシーブ","アンダー","金",32,0,0,0,"","","",""
37,4,"焼き芋山口忠ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
69,4,"ユニフォーム縁下力ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
70,4,"探偵縁下力ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
71,4,"RPG縁下力ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
72,4,"花火縁下力ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
74,4,"妖木下久志ICONIC","レシーブ","アンダー","銀",25,0,0,0,"","","",""
76,4,"格ゲー清水潔子ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
80,4,"夏祭り孤爪研磨ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
82,4,"スパイ孤爪研磨ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
83,4,"Xmas2孤爪研磨ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
84,4,"中学生孤爪研磨ICONIC","レシーブ","アンダー","銀",27,0,0,0,"","","",""
85,4,"ハロウィン孤爪研磨ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
86,4,"寝正月孤爪研磨ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
89,4,"夏祭り黒尾鉄朗ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
90,4,"1周年黒尾鉄朗ICONIC","レシーブ","アンダー","金",31,0,0,0,"","","",""
113,4,"新年山本猛虎ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
118,4,"遊園地海信之ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
119,4,"ユニフォーム海信之YELL","レシーブ","アンダー","金",33,0,0,0,"","","",""
131,4,"甲冑二口堅治ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
143,4,"ユニフォーム作並浩輔ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
147,4,"寝正月茂庭要ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
155,4,"路地裏及川徹ICONIC","レシーブ","アンダー","金",35,0,0,0,"","","",""
157,4,"2周年及川徹ICONIC","レシーブ","アンダー","銀",33,0,0,0,"","","",""
158,4,"夏祭り2及川徹ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
159,4,"和装体験及川徹ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
178,4,"カンフー国見英ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
179,4,"中学生国見英ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
180,4,"寝正月国見英ICONIC","レシーブ","アンダー","銀",26,0,0,0,"","","",""
196,4,"ユニフォーム桜井大河ICONIC","レシーブ","アンダー","金",29,0,0,0,"","","",""
214,4,"ユニフォーム南田大志ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
221,4,"制服照島游児ICONIC","レシーブ","アンダー","銀",32,0,0,0,"","","",""
223,4,"スパイ照島游児ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
238,4,"ユニフォーム秋保和光ICONIC","レシーブ","アンダー","金",37,0,0,0,"","","",""
242,4,"サバゲ2川渡瞬己ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
270,4,"文化祭3白布賢二郎ICONIC","レシーブ","アンダー","銀",33,0,0,0,"","","",""
281,4,"3周年瀬見英太ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
286,4,"ユニフォーム中川俊美ICONIC","レシーブ","アンダー","金",37,0,0,0,"","","",""
292,4,"ユニフォーム赤谷勇ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
304,4,"3周年宮侑ICONIC","レシーブ","アンダー","銀",65,0,0,0,"","","",""
307,4,"カンフー宮治ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
310,4,"制服宮治ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
320,4,"ユニフォーム北信介ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
321,4,"Xmas北信介ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
322,4,"スパイ北信介ICONIC","レシーブ","アンダー","金",37,0,0,0,"","","",""
323,4,"新年2北信介ICONIC","レシーブ","アンダー","銀",35,0,0,0,"","","",""
325,4,"制服北信介ICONIC","レシーブ","アンダー","金",38,0,0,0,"","","",""
331,4,"Xmas2赤木路成ICONIC","レシーブ","アンダー","金",36,0,0,0,"","","",""
334,4,"ユニフォーム理石平介ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
345,4,"ユニフォーム木葉秋紀ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
346,4,"探偵木葉秋紀ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
348,4,"路地裏2木葉秋紀ICONIC","レシーブ","アンダー","金",33,0,0,0,"","","",""
349,4,"水着2木葉秋紀ICONIC","レシーブ","アンダー","金",34,0,0,0,"","","",""
351,4,"ハロウィン猿杙大和ICONIC","レシーブ","アンダー","銀",28,0,0,0,"","","",""
357,4,"ユニフォーム赤葦京治ICONIC","レシーブ","アンダー","銀",34,0,0,0,"","","",""
358,4,"夏祭り赤葦京治ICONIC","レシーブ","アンダー","銀",34,0,0,0,"","","",""
359,4,"制服赤葦京治ICONIC","レシーブ","アンダー","銀",34,0,0,0,"","","",""
360,4,"バーガー赤葦京治ICONIC","レシーブ","アンダー","銀",34,0,0,0,"","","",""
361,4,"仮装赤葦京治ICONIC","レシーブ","アンダー","金",37,0,0,0,"","","",""
362,4,"妖赤葦京治ICONIC","レシーブ","アンダー","金",38,0,0,0,"","","",""
363,4,"焼き芋赤葦京治ICONIC","レシーブ","アンダー","金",37,0,0,0,"","","",""
364,4,"Xmas3赤葦京治ICONIC","レシーブ","アンダー","金",39,0,0,0,"","","",""
365,4,"3周年赤葦京治ICONIC","レシーブ","アンダー","金",38,0,0,0,"","","",""
