No.,服装,名前,じゃんけん,ポジション,高校,よみがな,スパイクrZs,サーブrZs,セッティングrZs,頭脳rZs,幸運rZs,ブロックrZs,レシーブrZs,バネrZs,スピードrZs,メンタルrZs,TotalStatrZs,AttackValrZs,ServeValrZs,TossValrZs,ReceiveValrZs,BlockValrZs
189,"制服","二岐丈晴","パー","S","条善寺","ふたまたたけはる","96.25283472","98.31377563","107.9939526","102.0234693","93.2551025","100","97.302041","98.6510205","100","103.3724488","99.08852736","95.7077925","98.55466482","107.9939526","97.75170083","99.08024125"
195,"スパイ","中島猛","グー","WS","和久南","なかじまたける","103.7471653","104.2155609","99.00075593","100.6744898","93.2551025","97.75170083","98.6510205","106.7448975","105.6799137","103.3724488","102.0052398","101.8395175","101.4453352","99.00075593","101.4988661","101.5329313"
201,"妖","松島剛","グー","MB","和久南","まつしまつよし","97.00226778","97.47066344","99.00075593","96.62755125","93.2551025","106.7448975","101.3489795","101.3489795","100","96.62755125","96.90099304","96.320965","96.14577286","99.00075593","100","103.9856213"
205,"水着","牛島若利","パー","WS","白鳥沢","うしじまわかとし","108.9931967","111.8035706","100","103.3724488","100","98.87585042","100","106.7448975","104.2599353","103.3724488","106.3803084","108.584415","108.6720111","100","101.4988661","102.1461038"
206,"新年","牛島若利","チョキ","WS","白鳥沢","うしじまわかとし","111.2414958","113.489795","100","104.7214283","100","96.62755125","97.302041","105.395918","102.8399568","103.3724488","106.3803084","110.4239325","110.1173463","100","99.25056694","100.3065863"
207,"制服","牛島若利","グー","WS","白鳥沢","うしじまわかとし","110.4920628","114.3329072","100","106.0704078","100","98.87585042","101.3489795","108.093877","105.6799137","103.3724488","108.2032537","109.81076","111.080903","100","102.9977322","102.7592763"
208,"文化祭2","牛島若利","パー","WS","白鳥沢","うしじまわかとし","111.2414958","112.6466828","100.9992441","104.7214283","100","101.1241496","100","109.4428565","104.2599353","103.3724488","108.2032537","110.4239325","109.6355679","100.9992441","101.4988661","104.5987938"
209,"妖","牛島若利","チョキ","WS","白鳥沢","うしじまわかとし","111.2414958","116.0191316","100.9992441","108.7683668","100","100","104.0469385","109.4428565","107.0998921","103.3724488","110.2084935","110.4239325","113.0080166","100.9992441","105.2460314","103.9856213"
211,"水着","天童覚","パー","MB","白鳥沢","てんどうさとり","103.7471653","101.6862244","99.00075593","100.6744898","93.2551025","111.2414958","98.6510205","102.697959","100","94.604082","100","101.8395175","100","99.00075593","98.50113389","107.0514838"
212,"文化祭","天童覚","チョキ","MB","白鳥沢","てんどうさとり","104.4965983","100","99.00075593","97.97653075","93.2551025","113.489795","97.302041","105.395918","100","94.604082","100","102.45269","98.07288643","99.00075593","97.75170083","109.5041738"
213,"制服","天童覚","グー","MB","白鳥沢","てんどうさとり","105.9954644","100","100.9992441","100.6744898","93.2551025","111.2414958","95.9530615","105.395918","97.16004316","94.604082","100.1822945","103.679035","99.03644321","100.9992441","95.50340167","108.2778288"
214,"仮装","天童覚","パー","MB","白鳥沢","てんどうさとり","105.2460314","101.6862244","100","100.6744898","93.2551025","114.6139446","100","105.395918","101.4199784","94.604082","101.8229453","103.0658625","100","100","100","110.1173463"
215,"遊園地","天童覚","チョキ","MB","白鳥沢","てんどうさとり","105.2460314","101.6862244","99.00075593","102.0234693","93.2551025","114.6139446","100","106.7448975","101.4199784","94.604082","102.0052398","103.0658625","100.4817784","99.00075593","100","110.7305188"
217,"職業体験","五色工","グー","WS","白鳥沢","ごしきつとむ","103.7471653","103.3724488","103.9969763","103.3724488","100","101.1241496","102.697959","108.093877","105.6799137","103.3724488","105.1042468","104.2922075","103.8542271","103.9969763","103.7471653","103.9856213"
218,"制服","五色工","パー","WS","白鳥沢","ごしきつとむ","105.2460314","105.9017853","101.9984881","106.0704078","100","98.87585042","102.697959","105.395918","105.6799137","103.3724488","105.2865413","105.5185525","106.2631191","101.9984881","103.7471653","101.5329313"
219,"バカンス","五色工","チョキ","WS","白鳥沢","ごしきつとむ","105.9954644","101.6862244","101.9984881","100.6744898","100","103.3724488","104.0469385","110.791836","105.6799137","103.3724488","105.4688358","106.131725","101.9271136","101.9984881","104.4965983","106.4383113"
220,"Xmas2","五色工","グー","WS","白鳥沢","ごしきつとむ","105.2460314","103.3724488","104.9962204","103.3724488","100","104.4965983","104.0469385","110.791836","107.0998921","103.3724488","106.927192","105.5185525","103.8542271","104.9962204","105.2460314","107.0514838"
228,"路地裏","川西太一","パー","MB","白鳥沢","かわにしたいち","103.7471653","101.6862244","99.00075593","100.6744898","100","106.7448975","98.6510205","102.697959","100","96.62755125","100.5468836","104.2922075","101.9271136","99.00075593","98.50113389","104.5987938"
254,"RPG","宮治","パー","WS","稲荷崎","みやおさむ","106.7448975","103.3724488","101.9984881","100.6744898","100","106.7448975","104.0469385","109.4428565","102.8399568","96.62755125","104.1927741","106.7448975","102.8906704","101.9984881","102.9977322","107.6646563"
255,"カンフー","宮治","グー","WS","稲荷崎","みやおさむ","107.4943306","101.6862244","104.9962204","97.97653075","100","104.4965983","106.7448975","109.4428565","105.6799137","96.62755125","104.5573632","107.35807","100.9635568","104.9962204","105.9954644","106.4383113"
256,"遊園地","宮治","パー","WS","稲荷崎","みやおさむ","108.9931967","101.6862244","100.9992441","97.97653075","100","108.9931967","105.395918","112.1408155","102.8399568","96.62755125","104.7396577","108.584415","100.9635568","100.9992441","103.7471653","110.1173463"
267,"雪遊び","尾白アラン","チョキ","WS","稲荷崎","おじろあらん","106.7448975","105.0586731","99.00075593","95.27857175","100","100","98.6510205","106.7448975","97.16004316","96.62755125","100.3645891","106.7448975","101.9271136","99.00075593","97.00226778","102.7592763"
269,"Xmas2","赤木路成","グー","Li","稲荷崎","あかぎみちなり","97.00226778","93.2551025","103.9969763","102.0234693","100","92.13095292","113.489795","101.3489795","109.9398489","103.3724488","100.7291781","98.773655","97.59110804","103.9969763","111.9909289","96.01437875"
275,"夏祭り","木兎光太郎","チョキ","WS","梟谷","ぼくとこうたろう","107.4943306","109.2742341","100","97.97653075","100","101.1241496","106.7448975","108.093877","105.6799137","93.2551025","103.6458905","107.35807","105.2995623","100","105.9954644","103.9856213"
276,"Xmas","木兎光太郎","グー","WS","梟谷","ぼくとこうたろう","108.9931967","107.5880097","100","95.27857175","100","103.3724488","106.7448975","110.791836","104.2599353","93.2551025","103.8281851","108.584415","103.3724488","100","105.2460314","106.4383113"
277,"制服","木兎光太郎","パー","WS","梟谷","ぼくとこうたろう","109.7426297","106.7448975","100","93.92959225","100","101.1241496","110.791836","108.093877","108.5198705","93.2551025","104.0104796","109.1975875","102.408892","100","109.7426297","103.9856213"
278,"キャンプ","木兎光太郎","チョキ","WS","梟谷","ぼくとこうたろう","109.7426297","110.1173463","100","97.97653075","100","103.3724488","109.4428565","109.4428565","107.0998921","93.2551025","105.4688358","109.1975875","105.7813407","100","108.2437636","105.8251388"
279,"2周年","木兎光太郎","グー","WS","梟谷","ぼくとこうたろう","108.2437636","109.2742341","100","97.97653075","100","104.4965983","110.791836","110.791836","108.5198705","93.2551025","105.6511303","107.9712425","105.2995623","100","109.7426297","107.0514838"
286,"路地裏2","小見春樹","チョキ","Li","梟谷","こみはるき","94.75396861","93.2551025","100.9992441","99.32551025","100","92.13095292","112.1408155","102.697959","109.9398489","103.3724488","99.27082189","96.9341375","96.62755125","100.9992441","111.2414958","96.62755125"
290,"夏祭り","赤葦京治","パー","S","梟谷","あかあしけいじ","99.25056694","104.2155609","113.989417","110.1173463","100","96.62755125","106.7448975","101.3489795","102.8399568","103.3724488","105.4688358","100.6131725","106.7448975","113.989417","104.4965983","98.46706875"
291,"制服","赤葦京治","チョキ","S","梟谷","あかあしけいじ","97.75170083","105.9017853","116.9871493","112.8153053","100","93.2551025","106.7448975","98.6510205","102.8399568","103.3724488","105.4688358","99.3868275","108.6720111","116.9871493","104.4965983","95.40120625"
292,"バーガー","赤葦京治","グー","S","梟谷","あかあしけいじ","97.75170083","101.6862244","115.9879052","108.7683668","100","100","106.7448975","104.0469385","102.8399568","103.3724488","105.6511303","99.3868275","104.8177839","115.9879052","104.4965983","101.5329313"
293,"仮装","赤葦京治","パー","S","梟谷","あかあしけいじ","100","105.9017853","116.9871493","112.8153053","100","96.62755125","108.093877","101.3489795","104.2599353","103.3724488","107.2917811","101.226345","108.6720111","116.9871493","105.9954644","98.46706875"
294,"妖","赤葦京治","チョキ","S","梟谷","あかあしけいじ","100","106.7448975","113.989417","114.1642848","100","96.62755125","109.4428565","102.697959","104.2599353","103.3724488","107.4740756","101.226345","109.6355679","113.989417","106.7448975","99.08024125"
296,"花火","姫川葵","チョキ","WS","椿原","ひめかわあおい","100","107.5880097","100.9992441","103.3724488","100","96.62755125","100","100","101.4199784","96.62755125","100","101.226345","106.2631191","100.9992441","100","97.85389625"
309,"Xmas","昼神幸郎","グー","MB","鴎台","ひるがみさちろう","105.2460314","103.3724488","98.00151185","100.6744898","100","117.9863933","98.6510205","100","100","103.3724488","104.3750686","105.5185525","102.8906704","98.00151185","98.50113389","109.5041738"
310,"職業体験2","昼神幸郎","パー","MB","鴎台","ひるがみさちろう","105.9954644","101.6862244","98.00151185","97.97653075","100","121.3588421","97.302041","104.0469385","100","103.3724488","104.7396577","106.131725","100.9635568","98.00151185","97.75170083","113.1832088"
312,"サバゲ","佐久早聖臣","グー","WS","井闥山","さくさきよおみ","108.2437636","108.4311219","100","100.6744898","100","101.1241496","109.4428565","105.395918","104.2599353","103.3724488","106.562603","107.9712425","105.7813407","100","106.7448975","102.7592763"
313,"新年2","佐久早聖臣","パー","WS","井闥山","さくさきよおみ","110.4920628","106.7448975","100","97.97653075","100","103.3724488","108.093877","108.093877","102.8399568","103.3724488","106.7448975","109.81076","103.8542271","100","105.2460314","105.2119663"
322,"バーガー","潜尚保","チョキ","WS","戸美","くぐりなおやす","103.7471653","101.6862244","100","100.6744898","93.2551025","100","98.6510205","106.7448975","100","96.62755125","99.45311642","101.8395175","100","100","98.50113389","102.7592763"
325,"カンフー","広尾倖児","チョキ","MB","戸美","ひろおこうじ","98.50113389","94.94132688","98.00151185","107.4193873","93.2551025","106.7448975","98.6510205","101.3489795","98.58002158","96.62755125","97.44787662","97.54731","98.55466482","98.00151185","97.75170083","103.9856213"
18,"水着","月島蛍","グー","MB","烏野","つきしまけい","98.50113389","94.94132688","98.00151185","107.4193873","93.2551025","113.489795","97.302041","101.3489795","97.16004316","100","99.08852736","97.54731","98.55466482","98.00151185","96.25283472","107.6646563"
19,"職業体験","月島蛍","パー","MB","烏野","つきしまけい","100.7494331","96.62755125","98.00151185","108.7683668","93.2551025","111.2414958","94.604082","100","95.74006474","100","99.08852736","99.3868275","100","98.00151185","94.00453556","105.8251388"
20,"1周年","月島蛍","パー","MB","烏野","つきしまけい","100","93.2551025","98.00151185","104.7214283","93.2551025","116.8622438","93.2551025","105.395918","97.16004316","100","99.27082189","98.773655","96.62755125","98.00151185","94.00453556","111.3436913"
21,"花火","月島蛍","グー","MB","烏野","つきしまけい","100","94.94132688","99.00075593","107.4193873","93.2551025","116.8622438","98.6510205","104.0469385","98.58002158","100","100.9114726","98.773655","98.55466482","99.00075593","97.75170083","110.7305188"
22,"ジャージ","月島蛍","パー","MB","烏野","つきしまけい","100.7494331","94.94132688","100.9992441","107.4193873","93.2551025","114.6139446","98.6510205","104.0469385","98.58002158","100","101.0937672","99.3868275","98.55466482","100.9992441","97.75170083","109.5041738"
23,"2周年","月島蛍","チョキ","MB","烏野","つきしまけい","100.7494331","95.78443906","100","108.7683668","93.2551025","119.1105429","100","106.7448975","100","100","102.7344179","99.3868275","99.5182216","100","99.25056694","113.1832088"
24,"アート2","月島蛍","グー","MB","烏野","つきしまけい","102.2482992","95.78443906","100","108.7683668","93.2551025","117.9863933","101.3489795","105.395918","101.4199784","100","103.099007","100.6131725","99.5182216","100","100.7494331","111.9568638"
70,"制服","黒尾鉄朗","グー","MB","音駒","くろおてつろう","105.9954644","102.5293366","100","97.97653075","100","115.7380942","101.3489795","101.3489795","97.16004316","100","103.2813015","106.131725","101.4453352","100","98.50113389","108.8910013"
71,"夏祭り","黒尾鉄朗","パー","MB","音駒","くろおてつろう","107.4943306","105.0586731","100","102.0234693","100","112.3656454","101.3489795","97.302041","94.32008632","100","103.2813015","107.35807","104.3360055","100","97.00226778","105.2119663"
72,"1周年","黒尾鉄朗","チョキ","MB","音駒","くろおてつろう","108.2437636","100","100","97.97653075","100","112.3656454","105.395918","98.6510205","100","100","103.2813015","107.9712425","100","100","102.2482992","105.8251388"
73,"キャンプ","黒尾鉄朗","グー","MB","音駒","くろおてつろう","107.4943306","102.5293366","100.9992441","97.97653075","100","119.1105429","102.697959","104.0469385","98.58002158","100","105.1042468","107.35807","101.4453352","100.9992441","100","111.9568638"
74,"文化祭2","黒尾鉄朗","パー","MB","音駒","くろおてつろう","108.2437636","102.5293366","100.9992441","97.97653075","100","116.8622438","104.0469385","104.0469385","100","100","105.2865413","107.9712425","101.4453352","100.9992441","101.4988661","110.7305188"
75,"中学生","黒尾鉄朗","チョキ","MB","音駒","くろおてつろう","108.2437636","103.3724488","101.9984881","99.32551025","100","120.2346925","104.0469385","105.395918","100","100","106.562603","107.9712425","102.408892","101.9984881","101.4988661","113.1832088"
81,"1周年","夜久衛輔","チョキ","Li","音駒","やくもりすけ","98.50113389","94.09821469","103.9969763","104.7214283","100","92.13095292","121.583672","98.6510205","109.9398489","100","101.4583562","100","99.03644321","103.9969763","116.4875272","94.78803375"
82,"花火","夜久衛輔","グー","Li","音駒","やくもりすけ","97.00226778","92.41199031","104.9962204","103.3724488","100","92.13095292","125.6306105","98.6510205","112.7798058","100","101.6406507","98.773655","97.59110804","104.9962204","120.2346925","94.78803375"
83,"2周年","夜久衛輔","パー","Li","音駒","やくもりすけ","99.25056694","94.94132688","104.9962204","106.0704078","100","93.2551025","124.281631","100","112.7798058","100","103.2813015","100.6131725","100","104.9962204","119.4852594","96.01437875"
88,"新年","犬岡走","チョキ","MB","音駒","いぬおかそう","97.75170083","96.62755125","99.00075593","96.62755125","93.2551025","106.7448975","98.6510205","101.3489795","97.16004316","100","97.08328757","96.9341375","95.66399446","99.00075593","97.00226778","103.9856213"
102,"制服","二口堅治","チョキ","WS","伊達工","ふたくちけんじ","104.4965983","102.5293366","100","108.7683668","100","111.2414958","100","101.3489795","102.8399568","100","104.1927741","104.90538","105.2995623","100","100.7494331","106.4383113"
103,"プール掃除","二口堅治","グー","WS","伊達工","ふたくちけんじ","102.2482992","100","100","106.0704078","100","114.6139446","104.0469385","101.3489795","105.6799137","100","104.1927741","103.0658625","102.8906704","100","104.4965983","108.2778288"
105,"甲冑","二口堅治","チョキ","WS","伊達工","ふたくちけんじ","103.7471653","105.0586731","99.00075593","111.4663258","100","108.9931967","102.697959","98.6510205","104.2599353","100","104.5573632","104.2922075","107.7084543","99.00075593","102.9977322","103.9856213"
106,"2周年","二口堅治","グー","WS","伊達工","ふたくちけんじ","105.9954644","102.5293366","100.9992441","108.7683668","100","114.6139446","101.3489795","104.0469385","104.2599353","100","106.0157194","106.131725","105.2995623","100.9992441","102.2482992","109.5041738"
107,"アート2","二口堅治","パー","WS","伊達工","ふたくちけんじ","107.4943306","102.5293366","100.9992441","108.7683668","100","113.489795","101.3489795","104.0469385","104.2599353","100","106.1980139","107.35807","105.2995623","100.9992441","102.2482992","108.8910013"
115,"職業体験2","作並浩輔","パー","Li","伊達工","さくなみこうすけ","94.75396861","93.2551025","100","100.6744898","100","92.13095292","113.489795","102.697959","107.0998921","100","98.17705473","96.9341375","97.10932964","100","110.4920628","96.62755125"
122,"プール掃除","及川徹","パー","S","青城","おいかわとおる","105.2460314","109.2742341","116.9871493","111.4663258","100","96.62755125","98.6510205","97.302041","97.16004316","100","105.4688358","105.5185525","110.1173463","116.9871493","97.00226778","96.62755125"
123,"Xmas","及川徹","チョキ","S","青城","おいかわとおる","106.7448975","106.7448975","119.9848815","107.4193873","100","100","95.9530615","101.3489795","94.32008632","100","105.6511303","106.7448975","107.2266759","119.9848815","94.00453556","100.3065863"
124,"制服","及川徹","グー","S","青城","おいかわとおる","107.4943306","106.7448975","115.9879052","107.4193873","100","98.87585042","98.6510205","100","97.16004316","100","105.4688358","107.35807","107.2266759","115.9879052","97.00226778","99.08024125"
125,"路地裏","及川徹","パー","S","青城","おいかわとおる","105.9954644","111.8035706","118.9856374","114.1642848","100","96.62755125","100","97.302041","98.58002158","100","107.2917811","106.131725","112.5262382","118.9856374","98.50113389","96.62755125"
126,"バカンス","及川徹","チョキ","S","青城","おいかわとおる","105.9954644","109.2742341","119.9848815","111.4663258","100","98.87585042","101.3489795","100","98.58002158","100","107.4740756","106.131725","110.1173463","119.9848815","99.25056694","99.08024125"
127,"2周年","及川徹","グー","S","青城","おいかわとおる","107.4943306","109.2742341","117.9863933","112.8153053","100","96.62755125","102.697959","100","100","100","107.6563701","107.35807","110.5991246","117.9863933","100.7494331","97.85389625"
129,"プール掃除","岩泉一","グー","WS","青城","いわいずみはじめ","105.2460314","104.2155609","100","102.0234693","100","100","98.6510205","101.3489795","98.58002158","100","101.2760617","105.5185525","103.8542271","100","97.75170083","100.3065863"
130,"制服","岩泉一","パー","WS","青城","いわいずみはじめ","104.4965983","105.9017853","99.00075593","104.7214283","100","97.75170083","100","98.6510205","100","100","101.2760617","104.90538","105.7813407","99.00075593","99.25056694","97.85389625"
131,"サバゲ","岩泉一","チョキ","WS","青城","いわいずみはじめ","104.4965983","102.5293366","99.00075593","100.6744898","100","102.2482992","101.3489795","102.697959","100","100","101.4583562","104.90538","102.408892","99.00075593","100","102.1461038"
132,"バカンス","岩泉一","グー","WS","青城","いわいずみはじめ","106.7448975","102.5293366","98.00151185","99.32551025","100","102.2482992","98.6510205","102.697959","100","100","101.2760617","106.7448975","101.9271136","98.00151185","98.50113389","102.1461038"
133,"路地裏2","岩泉一","パー","WS","青城","いわいずみはじめ","107.4943306","104.2155609","100.9992441","102.0234693","100","102.2482992","100","104.0469385","100","100","103.099007","107.35807","103.8542271","100.9992441","99.25056694","102.7592763"
154,"キャンプ","矢巾秀","パー","S","青城","やはばしげる","98.50113389","103.3724488","110.9916848","106.0704078","100","97.75170083","101.3489795","97.302041","100","100","101.6406507","100","104.8177839","110.9916848","100","97.24072375"
203,"サバゲ2","川渡瞬己","グー","WS","和久南","かわたびしゅんき","102.9977322","101.6862244","100","99.32551025","100","100","101.3489795","104.0469385","102.8399568","100","101.0937672","103.679035","101.4453352","100","101.4988661","101.5329313"
222,"探偵","白布賢二郎","パー","S","白鳥沢","しらぶけんじろう","99.25056694","103.3724488","114.9886611","106.0704078","100","100","101.3489795","98.6510205","101.4199784","100","103.2813015","100.6131725","104.8177839","114.9886611","100.7494331","99.08024125"
223,"制服","白布賢二郎","チョキ","S","白鳥沢","しらぶけんじろう","97.75170083","105.9017853","116.9871493","108.7683668","100","97.75170083","101.3489795","95.9530615","101.4199784","100","103.463596","99.3868275","107.2266759","116.9871493","100.7494331","96.62755125"
224,"バカンス","白布賢二郎","グー","S","白鳥沢","しらぶけんじろう","96.25283472","101.6862244","117.9863933","103.3724488","100","102.2482992","104.0469385","98.6510205","102.8399568","100","103.2813015","98.1604825","102.8906704","117.9863933","102.9977322","100.3065863"
225,"路地裏2","白布賢二郎","パー","S","白鳥沢","しらぶけんじろう","100","105.0586731","117.9863933","108.7683668","100","100","102.697959","98.6510205","102.8399568","100","105.1042468","101.226345","106.7448975","117.9863933","102.2482992","99.08024125"
230,"雪遊び","瀬見英太","パー","S","白鳥沢","せみえいた","97.75170083","103.3724488","108.9931967","103.3724488","100","100","101.3489795","100","101.4199784","100","101.6406507","99.3868275","103.8542271","108.9931967","100.7494331","99.6934138"
231,"バカンス","瀬見英太","チョキ","S","白鳥沢","せみえいた","96.25283472","105.9017853","108.9931967","106.0704078","100","97.75170083","104.0469385","97.302041","101.4199784","100","101.8229453","98.1604825","106.2631191","108.9931967","102.2482992","97.24072375"
232,"アート2","瀬見英太","グー","S","白鳥沢","せみえいた","98.50113389","101.6862244","111.9909289","100.6744898","100","97.75170083","104.0469385","100","104.2599353","100","102.0052398","100","101.9271136","111.9909289","103.7471653","98.46706875"
249,"文化祭","宮侑","グー","S","稲荷崎","みやあつむ","100","110.9604584","117.9863933","111.4663258","100","96.62755125","104.0469385","95.9530615","101.4199784","100","105.8334249","101.226345","111.080903","117.9863933","102.2482992","96.01437875"
250,"RPG","宮侑","パー","S","稲荷崎","みやあつむ","98.50113389","112.6466828","116.9871493","112.8153053","100","94.37925208","106.7448975","94.604082","102.8399568","100","105.8334249","100","112.5262382","116.9871493","104.4965983","94.17486125"
251,"カンフー","宮侑","チョキ","S","稲荷崎","みやあつむ","101.4988661","109.2742341","115.9879052","108.7683668","100","100","105.395918","98.6510205","101.4199784","100","106.1980139","102.45269","109.1537895","115.9879052","102.9977322","99.08024125"
252,"新年2","宮侑","グー","S","稲荷崎","みやあつむ","100.7494331","112.6466828","120.9841256","114.1642848","100","96.62755125","105.395918","95.9530615","102.8399568","100","107.6563701","101.8395175","113.0080166","120.9841256","103.7471653","96.01437875"
258,"サバゲ","角名倫太郎","グー","MB","稲荷崎","すなりんたろう","105.9954644","100","98.00151185","100.6744898","100","114.6139446","97.302041","102.697959","100","100","102.5521234","106.131725","100.9635568","98.00151185","97.75170083","108.8910013"
259,"花火","角名倫太郎","パー","MB","稲荷崎","すなりんたろう","107.4943306","98.31377563","96.0030237","97.97653075","100","117.9863933","97.302041","105.395918","100","100","102.7344179","107.35807","99.03644321","96.0030237","97.75170083","111.9568638"
260,"路地裏2","角名倫太郎","チョキ","MB","稲荷崎","すなりんたろう","108.2437636","102.5293366","98.00151185","103.3724488","100","112.3656454","94.604082","102.697959","97.16004316","100","102.9167124","107.9712425","103.3724488","98.00151185","94.75396861","107.6646563"
262,"Xmas","北信介","グー","WS","稲荷崎","きたしんすけ","105.2460314","102.5293366","100.9992441","97.97653075","93.2551025","101.1241496","106.7448975","106.7448975","105.6799137","100","102.7344179","103.0658625","99.5182216","100.9992441","105.9954644","103.3724488"
263,"スパイ","北信介","パー","WS","稲荷崎","きたしんすけ","105.2460314","105.0586731","99.00075593","100.6744898","93.2551025","98.87585042","109.4428565","104.0469385","105.6799137","100","102.9167124","103.0658625","101.9271136","99.00075593","107.4943306","100.9197588"
264,"新年2","北信介","チョキ","WS","稲荷崎","きたしんすけ","107.4943306","100.8431122","100","95.27857175","93.2551025","101.1241496","109.4428565","106.7448975","108.5198705","100","103.099007","104.90538","97.59110804","100","108.9931967","103.3724488"
265,"職業体験2","北信介","グー","WS","稲荷崎","きたしんすけ","107.4943306","102.5293366","101.9984881","97.97653075","93.2551025","103.3724488","108.093877","109.4428565","107.0998921","100","104.5573632","104.90538","99.5182216","101.9984881","107.4943306","105.8251388"
273,"Xmas2","銀島結","グー","WS","稲荷崎","ぎんじまひとし","102.9977322","100.8431122","99.00075593","96.62755125","100","100","101.3489795","102.697959","101.4199784","100","100","103.679035","100","99.00075593","100.7494331","100.9197588"
281,"探偵","木葉秋紀","チョキ","WS","梟谷","このはあきのり","103.7471653","100.8431122","105.9954644","103.3724488","100","98.87585042","106.7448975","108.093877","105.6799137","100","104.1927741","104.2922075","102.408892","105.9954644","105.9954644","102.7592763"
282,"梅雨","木葉秋紀","グー","WS","梟谷","このはあきのり","104.4965983","98.31377563","107.9939526","100.6744898","100","98.87585042","110.791836","105.395918","108.5198705","100","104.3750686","104.90538","100","107.9939526","109.7426297","101.5329313"
283,"路地裏2","木葉秋紀","パー","WS","梟谷","このはあきのり","104.4965983","98.31377563","103.9969763","100.6744898","100","102.2482992","109.4428565","110.791836","107.0998921","100","104.5573632","104.90538","100","103.9969763","108.2437636","105.8251388"
304,"文化祭","星海光来","グー","WS","鴎台","ほしうみこうらい","108.9931967","107.5880097","100.9992441","100.6744898","100","101.1241496","102.697959","114.8387745","105.6799137","100","106.3803084","108.584415","105.2995623","100.9992441","103.7471653","107.0514838"
305,"サバゲ","星海光来","パー","WS","鴎台","ほしうみこうらい","108.2437636","109.2742341","100","102.0234693","100","98.87585042","105.395918","113.489795","107.0998921","100","106.562603","107.9712425","106.7448975","100","105.9954644","105.2119663"
306,"花火","星海光来","チョキ","WS","鴎台","ほしうみこうらい","108.9931967","105.0586731","100","97.97653075","100","104.4965983","105.395918","117.5367335","107.0998921","100","106.7448975","108.584415","102.8906704","100","105.9954644","110.1173463"
307,"新年2","星海光来","グー","WS","鴎台","ほしうみこうらい","111.2414958","105.9017853","100.9992441","97.97653075","100","103.3724488","102.697959","117.5367335","105.6799137","100","106.927192","110.4239325","103.3724488","100.9992441","103.7471653","109.5041738"
315,"キャンプ","小森元也","グー","Li","井闥山","こもりもとや","96.25283472","94.09821469","106.9947085","104.7214283","100","92.13095292","122.9326515","98.6510205","108.5198705","100","101.4583562","98.1604825","99.03644321","106.9947085","116.4875272","94.78803375"
317,"新年","大将優","チョキ","WS","戸美","だいしょうすぐる","103.7471653","102.5293366","103.9969763","103.3724488","100","98.87585042","108.093877","110.791836","101.4199784","100","104.1927741","104.2922075","103.3724488","103.9969763","104.4965983","103.9856213"
318,"カンフー","大将優","グー","WS","戸美","だいしょうすぐる","103.7471653","105.0586731","101.9984881","106.0704078","100","96.62755125","110.791836","108.093877","101.4199784","100","104.3750686","104.2922075","105.7813407","101.9984881","105.9954644","101.5329313"
319,"妖","大将優","パー","WS","戸美","だいしょうすぐる","105.9954644","100","101.9984881","100.6744898","100","101.1241496","110.791836","112.1408155","102.8399568","100","104.5573632","106.131725","100.9635568","101.9984881","106.7448975","105.8251388"
